,caseID,DateTime,taskID,originator,eventtype,ArrangeSurvey,FirstContact,ImmediateRepair,InformClientSurvey,InformClientWrongPlace,InternRepair,MakeTicket,ReadyInformClient,RepairReady,SendTicketToFinAdmin,Survey,TicketReady
6652,177,2020-01-13 03:04:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12794,177,2020-01-13 03:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7120,178,2020-01-01 18:24:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
6720,178,2020-01-01 18:28:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
10491,178,2020-01-02 05:36:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12703,178,2020-01-02 05:36:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10885,178,2020-01-02 05:54:00,Survey,Eric,complete,0,0,0,0,0,0,0,0,0,0,1,0
6537,178,2020-01-02 08:42:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12266,178,2020-01-02 08:42:00,InternRepair,Eric,complete,0,0,0,0,0,1,0,0,0,0,0,0
3842,178,2020-01-02 09:59:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5543,178,2020-01-02 10:02:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7628,178,2020-01-02 10:02:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8934,179,2020-01-04 23:12:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
8994,179,2020-01-04 23:17:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2302,179,2020-01-04 23:21:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11945,179,2020-01-04 23:21:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
9024,179,2020-01-13 02:45:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
8127,179,2020-01-16 06:16:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
10001,179,2020-01-16 09:56:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1021,179,2020-01-16 13:09:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1777,179,2020-01-16 17:44:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
329,179,2020-11-30 17:44:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
11057,180,2020-01-01 21:06:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2401,180,2020-01-01 21:09:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8401,180,2020-01-01 21:09:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
7025,180,2020-01-01 21:47:00,Survey,Lex,complete,0,0,0,0,0,0,0,0,0,0,1,0
3426,180,2020-01-01 22:41:00,ImmediateRepair,Lex,complete,0,0,1,0,0,0,0,0,0,0,0,0
1240,180,2020-01-02 00:05:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
5265,180,2020-01-02 02:36:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
6847,180,2020-01-02 03:06:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12066,180,2020-01-02 03:06:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6612,180,2020-01-07 07:13:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7343,181,2020-01-05 04:33:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7627,181,2020-01-05 04:42:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3345,181,2020-01-05 13:39:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11220,181,2020-01-05 13:39:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12427,181,2020-01-08 17:49:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
11271,181,2020-01-14 05:28:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
5282,181,2020-01-14 08:42:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8287,181,2020-01-14 13:23:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11663,181,2020-01-14 13:23:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
781,181,2022-02-25 05:28:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1086,182,2020-01-02 12:11:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
9467,182,2020-01-02 12:17:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2750,182,2020-01-02 12:20:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12174,182,2020-01-02 12:20:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4707,182,2020-01-04 03:02:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
5107,182,2020-01-04 10:14:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12552,182,2020-01-04 13:40:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8804,182,2020-01-04 17:39:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12532,182,2020-01-04 17:39:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9332,183,2020-01-02 11:45:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
11568,183,2020-01-02 11:48:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2848,183,2020-01-02 11:53:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
8569,183,2020-01-02 11:53:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10820,183,2020-01-04 11:55:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
2090,183,2020-01-07 03:06:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8044,183,2020-01-07 03:06:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
10673,183,2020-01-07 03:45:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3710,183,2020-01-07 06:39:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8768,183,2020-01-07 06:39:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1314,184,2020-01-06 18:12:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2975,184,2020-01-06 18:14:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
7847,184,2020-01-07 02:15:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10189,184,2020-01-09 05:14:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
6761,184,2020-01-09 07:26:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
8772,184,2020-01-09 07:26:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1274,184,2020-01-09 09:44:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8976,184,2020-01-09 14:41:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
13041,184,2020-01-09 14:41:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
576,184,2021-08-04 02:15:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
4483,185,2020-01-05 21:41:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
1995,185,2020-01-05 21:45:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1105,185,2020-01-06 10:58:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
3495,185,2020-01-06 10:58:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2701,185,2020-01-09 22:50:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
2895,185,2020-01-11 02:35:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8396,185,2020-01-11 02:35:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
2564,185,2020-01-11 06:46:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
11298,185,2020-01-11 06:46:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
171,185,2020-06-25 06:07:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
874,186,2020-01-05 07:55:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
9233,186,2020-01-05 08:00:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2982,186,2020-01-05 08:02:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
8896,186,2020-01-05 08:02:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8290,186,2020-01-06 06:52:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
10792,186,2020-01-07 05:22:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
11742,186,2020-01-07 05:22:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3907,186,2020-01-07 10:16:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10869,186,2020-01-07 11:37:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
111,186,2020-04-26 11:37:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5638,187,2020-01-03 00:23:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
10437,187,2020-01-03 00:29:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2914,187,2020-01-03 00:34:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12763,187,2020-01-03 00:34:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
1601,187,2020-01-04 00:05:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
5645,187,2020-01-04 06:27:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
2045,187,2020-01-04 07:40:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
6133,187,2020-01-04 13:21:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7237,187,2020-01-04 13:21:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
579,187,2021-08-07 06:27:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12032,188,2020-01-06 15:38:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5247,188,2020-01-06 15:41:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2761,188,2020-01-06 15:46:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
13030,188,2020-01-06 15:46:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
1155,188,2020-01-07 02:09:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
2493,188,2020-01-07 04:09:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
5214,188,2020-01-07 04:09:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
6044,188,2020-01-07 09:23:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4131,188,2020-01-07 12:04:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5555,188,2020-01-07 12:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12899,189,2020-01-03 19:21:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
4281,189,2020-01-03 19:31:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
4661,189,2020-01-03 19:35:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
6483,189,2020-01-03 19:35:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9490,189,2020-01-13 00:03:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
1919,189,2020-01-13 15:45:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3518,189,2020-01-13 15:45:00,InternRepair,John,complete,0,0,0,0,0,1,0,0,0,0,0,0
7664,189,2020-01-13 20:10:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4046,189,2020-01-13 21:39:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12504,189,2020-01-13 21:39:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
12842,190,2020-01-05 05:54:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12960,190,2020-01-05 05:56:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2832,190,2020-01-05 06:00:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3855,190,2020-01-05 06:00:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
9157,190,2020-01-08 05:54:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
4006,190,2020-01-11 04:27:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
4419,190,2020-01-11 04:27:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
3880,190,2020-01-11 07:27:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6921,190,2020-01-11 11:35:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
302,190,2020-11-03 11:35:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
1357,191,2020-01-05 18:04:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5120,191,2020-01-05 18:06:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
4651,191,2020-01-05 18:10:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7221,191,2020-01-05 18:10:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7086,191,2020-01-05 21:34:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
2363,191,2020-01-05 23:46:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
13181,191,2020-01-05 23:46:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10064,191,2020-01-06 02:00:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8907,191,2020-01-06 05:22:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
9634,191,2020-01-06 05:22:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8049,192,2020-01-03 17:07:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
1138,192,2020-01-03 17:09:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
2192,192,2020-01-03 17:12:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8791,192,2020-01-03 17:12:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
941,192,2020-01-04 00:25:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
5485,192,2020-01-04 02:37:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
9070,192,2020-01-04 02:37:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11763,192,2020-01-04 03:05:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
910,192,2020-01-04 04:11:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
54,192,2020-02-29 04:11:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
2684,193,2020-01-02 10:14:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
10625,193,2020-01-02 10:19:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
6244,193,2020-01-02 10:23:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
6396,193,2020-01-02 10:23:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10847,193,2020-01-04 11:24:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
6118,193,2020-01-04 17:53:00,InternRepair,Barbara,complete,0,0,0,0,0,1,0,0,0,0,0,0
10012,193,2020-01-04 22:34:00,InternRepair,Anne,complete,0,0,0,0,0,1,0,0,0,0,0,0
6943,193,2020-01-05 01:19:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1936,193,2020-01-05 06:34:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8690,193,2020-01-05 06:34:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
502,193,2021-05-22 22:34:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
7042,194,2020-01-07 03:00:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
8317,194,2020-01-07 03:03:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2187,194,2020-01-07 03:05:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
8965,194,2020-01-07 03:05:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5742,194,2020-01-11 10:38:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
2590,194,2020-01-11 12:50:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10816,194,2020-01-11 12:50:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
4708,194,2020-01-11 18:07:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1447,194,2020-01-11 20:33:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3420,194,2020-01-11 20:33:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3401,195,2020-01-07 11:06:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
6197,195,2020-01-07 11:12:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7693,195,2020-01-07 11:12:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
3878,195,2020-01-10 09:22:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
9447,195,2020-01-10 15:22:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9980,195,2020-01-10 16:04:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1600,195,2020-01-10 17:14:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11122,195,2020-01-10 17:14:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
51,195,2020-02-26 11:08:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
9942,196,2020-01-03 11:58:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
219,196,2020-08-12 11:58:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
12350,197,2020-01-01 16:25:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
3780,197,2020-01-01 16:30:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3305,197,2020-01-01 16:33:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
3824,197,2020-01-01 16:33:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9124,197,2020-01-01 20:34:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
11748,197,2020-01-01 22:22:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
12808,197,2020-01-01 22:22:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12571,197,2020-01-02 03:22:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7361,197,2020-01-02 05:20:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10744,197,2020-01-02 05:20:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
6468,198,2020-01-01 09:13:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5130,198,2020-01-01 09:15:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
1204,198,2020-01-01 09:18:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
6490,198,2020-01-01 09:18:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
1451,198,2020-01-01 09:38:00,Survey,Lex,complete,0,0,0,0,0,0,0,0,0,0,1,0
2381,198,2020-01-01 19:14:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12900,198,2020-01-01 21:46:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2713,198,2020-01-01 22:27:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12046,198,2020-01-01 22:27:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
1045,199,2020-01-06 17:31:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7841,199,2020-01-06 17:33:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
3288,199,2020-01-06 19:06:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10095,199,2020-01-06 19:06:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7316,199,2020-01-06 19:39:00,Survey,Ben,complete,0,0,0,0,0,0,0,0,0,0,1,0
9800,199,2020-01-07 00:27:00,InternRepair,Lex,complete,0,0,0,0,0,1,0,0,0,0,0,0
12225,199,2020-01-07 00:27:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1755,199,2020-01-07 03:39:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5010,199,2020-01-07 06:30:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
12990,199,2020-01-07 06:30:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
1472,200,2020-01-08 04:45:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
3869,200,2020-01-08 04:48:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
4655,200,2020-01-08 04:53:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
9751,200,2020-01-08 04:53:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3662,200,2020-01-10 13:17:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
7190,200,2020-01-10 13:17:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
3372,200,2020-01-10 15:13:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9349,200,2020-01-10 20:33:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10179,200,2020-01-10 20:33:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
760,200,2022-02-04 11:05:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
2450,201,2020-01-06 07:50:00,InformClientWrongPlace,Dian,complete,0,0,0,0,1,0,0,0,0,0,0,0
276,201,2020-10-08 07:50:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
4616,202,2020-01-03 15:03:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
8358,202,2020-01-03 15:09:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
9904,202,2020-01-03 15:12:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11942,202,2020-01-03 15:12:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
1698,202,2020-01-14 14:28:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
4019,202,2020-01-17 15:41:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
4316,202,2020-01-17 15:41:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9908,202,2020-01-17 16:23:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5710,202,2020-01-17 16:59:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
648,202,2021-10-15 16:59:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
3373,203,2020-01-05 04:16:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7958,203,2020-01-05 04:21:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1076,203,2020-01-05 04:26:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3522,203,2020-01-05 04:26:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
13086,203,2020-01-10 22:21:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
4992,203,2020-01-13 07:08:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
6922,203,2020-01-13 07:08:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2894,203,2020-01-13 07:35:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
7045,203,2020-01-13 14:59:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12484,203,2020-01-13 14:59:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12492,204,2020-01-05 07:39:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10128,204,2020-01-05 07:45:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3645,204,2020-01-05 07:49:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
4885,204,2020-01-05 07:49:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7294,204,2020-01-14 10:00:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
